r,g,b,RGB,Spanish_Judgment_id,Spanish,Country,EN_ES,Russian_Judgment_id,Russian,Country,EN_RU,Portuguese_Judgment_id,Portuguese,Country,EN_PT,German_Judgment_id,German,Country,EN_DE,French_Judgment_id,French,Country,EN_FR,Chinese_Judgment_id,Chinese,Country,EN_ZH,Italian_Judgment_id,Italian,Country,EN_IT,Korean_Judgment_id,Korean,Country,EN_KO,Japanese_Judgment_id,Japanese,country,EN_JA,name,short_name,med_name,cx,cy
195,40,144,19540144,522154423,VIOLETA,DOM,Violet,556637967,лиловый,RUS,Violet,556632048,#N/A,#N/A,#N/A,522183478,altrosa,DEU,Dusky Pink,524101960,ROSE VIOLET,FRA,Pink Purple,522094359,粉紅色,TWN,Pink,522489842,fdsdd,ITA,Purple,539668509,보라색,KOR,Purple,539889031,赤紫色,JPN,Magenta,Light Maroon Purple,Pink,Dark Rose Bud,434.3153995,209.547202
195,44,126,19544126,522097787,flor rosa,ARG,Pink Flower,556638334,розовый,RUS,Pink,556769481,verde,PRT,Green,522372772,Rosa,DEU,Pink,523832580,rose,FRA,Pink,522133317,粉红色,MYS,Pink,556716557,rosa,ITA,Pink,557275440,자주색,KOR,Purple,556854581,センシュアルピンク,JPN,Sensual Pink,Watermelon Pink,Pink,Pinkish-Red,455.6116356,227.2326513
195,63,177,19563177,522081258,lila intenso,MEX,Deep Lilac,556659100,сирень,RUS,Lilac,556657897,verde,BRA,Green,522474036,rosa,DEU,Pink,526226607,rose violet,FRA,Pink Purple,522207164,粉紅色,HKG,Pink,556764486,viola,ITA,Violet,557926382,보라색,KOR,Purple,539582396,マジェンタ,JPN,Magenta,Hypnotic Purple,Blush,Polly Purple,427.6962903,196.4343537
195,83,181,19583181,522140434,violeta,COL,Violet,523135654,розовый,RUS,Pink,556634281,verde,BRA,Green,522323656,lila,DEU,Purple,525596832,pourpre,VEN,Purple,522151438,紫色,CHN,Purple,522469169,fucisa,ITA,Purple,536955772,분홍색,KOR,Pink,547839427,薄紫,JPN,Pale purple,Ju Go Ju Purple,Purple,Medium Purple,414.6381909,181.1710516
195,99,182,19599182,522107232,violeta,ARG,Violet,522600009,Фиолетовый,RUS,Violet,556644515,verde,BRA,Green,522563827,violett,DEU,Violet,522403275,violet,FRA,Purple,522168413,紫色,HKG,Purple,557006685,viola chiaro,ITA,Light Purple,557628283,분홍,KOR,Pink,539739466,紫,JPN,Purple,Pink Purple Grey,Purple,Lilac Meadows,381.277651,174.159902
196,146,14,19614614,522098022,MARRÓN,DOM,Brown,522559089,коричневый,RUS,Brown,556781199,verde,PRT,Green,522394131,senf,DEU,Mustard,556973087,beige kaki,FRA,Beige Khaki,522189458,深泥黄色,HKG,Deep Mud Yellow,556759728,marrone chiaro,ITA,Light Brown,524814058,갈색,KOR,Brown,556706352,茶色,JPN,Brown,Mustard Yellow,Gold,Orange Overall,423.7458618,368.6438039
196,151,34,19615134,522127540,marron,MEX,Brown,522604339,Коричневый,RUS,Brown,556644520,verde,BRA,Green,556643078,mittleres Braun,DEU,Medium Brown,522384799,marron,FRA,Brown,522237280,棕色,IDN,Brown,556685949,marrone,ITA,Brown,540664912,밝은황토색,KOR,Bright ocher,546921334,黄,JPN,Yellow,Baby Poo Yellow,Gold,Muted Mustard,426.0708745,356.7816414
196,195,29,19619529,522077349,dorado,MEX,Golden,522491575,оливковый,UKR,Olive,522154617,Ocre claro,BRA,Dukel Green,522604376,grün,DEU,Green,527165227,jaune verdatre,FRA,Greenish Yellow,556664790,绿色,MYS,Green,556973964,gialo,ITA,Buttercup-Yellow,537170085,노랑,KOR,Yellow,525573220,汚い黄色,JPN,Dirty yellow,Baby Poop Yellow,Green,Pea Soup Green,396.8989814,405.5228042
196,199,83,19619983,522113607,verde,COL,Green,522686420,Песочный цвет,RUS,Sand Color,556765944,verde,PRT,Green,522521994,olivgelb,DEU,Olive Yellow,524349768,vert,FRA,Green,556665964,军绿色,MYS,Army Green,556776158,verde oliva giallo chiaro,ITA,Green Light Yellow Oil,533764003,연노랑,KOR,Yellowish,561504527,若苗色,JPN,Young seedling color,Deep Yellow Beige,Sand,Babyfood Green,396.6743754,412.4478431
196,222,15,19622215,522068822,amarillo con un tono verde pistache,MEX,Greenish Yellow With Pistachio,556632899,зеленый,BLR,Green,522109122,verde amarelado,BRA,Neon Green,522091713,lime,DEU,Lime,522804784,vert,FRA,Green,522126739,綠色,TWN,Green,556738352,verde,ITA,Green,556733550,녹색,KOR,Green,540610089,黄緑,JPN,Yellow-green,Pale Yellow-Green,Green,Dirty Yellow,374.6746767,449.8151935
196,63,156,19663156,522088120,purpura,MEX,Purple,522753617,сиреневый,BLR,Lilac,556735298,v,PRT,V.,522513421,pink,DEU,Pink,522334548,mauve,FRA,Mauve,522295974,深紫色,HKG,Deep Purple,556749890,viola,ITA,Violet,539283867,자주색,KOR,Purple,532042524,うすぴんく,JPN,Pale pink,Bright Lavendar,Pink,Pinkish Purple,431.5011906,203.8520601
197,10,145,19710145,556650973,Rosa,ESP,Rose,522563276,розовый,UKR,Pink,556781072,verde,PRT,Green,522222457,pink,DEU,Pink,525294666,rose,VEN,Pink,522147386,粉红色,SGP,Pink,556674095,viola,ITA,Violet,557600955,자주색,KOR,Purple,550447851,赤紫,JPN,Purplish red,Fandango Violet,Pink,Dark Magenta,434.3914374,197.5079867
197,122,26,19712226,522069108,marron,DOM,Brown,522552405,карамель,RUS,Caramel,556787602,verde claro,PRT,Light Green,522148873,orangebraun,DEU,Orange-Brown,523891709,Mordoré,FRA,Bronze,556687840,褐色,MYS,Brown,522499397,arancione,ITA,Brown,537169387,갈색,KOR,Brown,539888391,茶色,JPN,Brown,Butterscotch Brown,Tan,Golden Orange,447.7221134,354.9885329
197,150,94,19715094,522111034,marron,ARG,Brown,522538560,кофейный,UKR,Coffee,556774387,verde,PRT,Green,522122770,sand,DEU,Sand,522671195,marron sable,FRA,Brown Sand,522244769,棕,CHN,Palm,556764142,marrone,ITA,Brown,533282572,밝은갈색,KOR,Light brown,532206500,肌色より濃い,JPN,Darker than skin color,Tanned Leather,Tan,Peachy Keen,455.1131651,352.8371937
197,170,42,19717042,522167128,mostaza con amarillo,DOM,Yellow Mustard,523105872,желто табачный,UKR,Yellow Tobacco,522175898,bege,BRA,Brown,522378463,dunkel gelb,DEU,Dark Yellow,522629366,jaune,FRA,Yellow,522167865,黄色,IDN,Yellow,556757342,giallo,ITA,Yellow,524856485,겨자,KOR,Mustard,523162908,汚い黄色,JPN,Dirty yellow,Buttered Toast,Gold,Dark Mustard,411.5612925,378.8547187
197,195,42,19719542,522160371,VERDE OLIVA,DOM,Green Olive,522553272,оливковый,UKR,Olive,556811855,verde claro,PRT,Light Green,522432213,hellgrün,DEU,Lime,523842539,jaune,FRA,Yellow,522419554,蛋黄,MYS,Yolk,556935658,giallo,ITA,Yellow,557393058,녹색,KOR,Green,527565647,暗い金色,JPN,Dark gold,Yellow Grey Green,Gold,Lemon Yellow,403.9626711,411.4774159
197,218,44,19721844,522059283,amarillo verdoso,PRI,Greenish Yellow,522456349,оливковый,RUS,Olive,522200351,Castanho,PRT,Ocher,522348188,gelb grün,DEU,Yellow-Green,522758360,vert,FRA,Green,522145419,黃綠色,TWN,Yellow-Green,556695275,verdino,ITA,Light Green,556652410,연노랑,KOR,Yellowish,539805318,黄緑,JPN,Yellow-green,Yellowish Green,Lime,Golden Green,374.6148366,444.0441125
197,245,49,19724549,522098440,amarillo verdoso,ECU,Greenish Yellow,522783166,Зеленый,BLR,Green,522329419,verde claro,PRT,Olive Yellow,522442565,Grün,DEU,Green,523154836,vert néon,FRA,Neon Green,522255937,黄绿色,IDN,Yellow-Green,556765782,verde chiaro,ITA,Light Green,541345023,야광녹색,KOR,Luminous Green,525786968,わかくさいろ,JPN,Bright green,Pale Lemon Yellow,Lime,Yellow Green,380.2277834,497.4320317
198,121,65,19812165,522066110,marron,ARG,Brown,523127455,светло-коричневый,RUS,Light-Brown,522151941,bege,BRA,Brown,556639564,schwach braun,DEU,Weak Brown,522628074,brique,FRA,Brick,522237282,巧克力牛奶,IDN,Chocolate Milk,557132173,marrone,ITA,Brown,539894712,황토색,KOR,Ocher,541310302,ちゃいろ,JPN,Brown,Orangeish Brown,Tan,Butterscotch,463.8804321,336.1613351
198,130,19,19813019,522069514,naranja y un semitono cafe,MEX,Orange And Brown Halftone,522361906,Коричневый,RUS,Brown,556653477,verde,BRA,Green,522320719,Ockerbraun,DEU,Ocher-Brown,556718440,brun,FRA,Brown,522156277,黄土色,MYS,Ocher,522518393,arancione,ITA,Brown,536961244,갈색,KOR,Brown,539739963,オレンジっぽい黄土色,JPN,Ish orange ocher,Light Golden Brown,Tan,Almost Copper,436.0122648,356.513406
198,145,36,19814536,522067531,Marrón Castaño,VEN,Brown Brown,522531507,коричневый,RUS,Brown,556794316,verde claro,PRT,Light Green,522324691,Goldenrod,DEU,Goldenrod,522585749,Marron clair,FRA,Light Brown,522109037,土黃色,TWN,Khaki,522576041,marone,ITA,Brown,557467211,갈색,KOR,Brown,539760400,オレンジっぽい茶色,JPN,Ish brown orange,Baby Poo Brown,Gold,Muted Mustard,431.0279874,361.0913703
198,212,60,19821260,522332111,amarillo verdoso,ESP,Greenish Yellow,522431421,оливковый,UKR,Olive,522225266,amarelo,BRA,Moss Green,522334943,grün,DEU,Green,522776080,vert,FRA,Green,522133866,黃綠色,TWN,Yellow-Green,522573440,azzurro,ITA,Lime,542515003,짙은 노란색,KOR,Dark yellow,556899648,オリーブ,JPN,Olive,Ugly Yellow Green,Green,Yellow Green,372.4479209,437.5743218
198,47,243,19847243,522074497,violeta,ARG,Violet,522624591,фиолетовый,RUS,Violet,556832891,verde claro,PRT,Light Green,522512070,rosaviolet,DEU,Pink Violet,523223745,violet clair,FRA,Light Purple,522169337,紫色,HKG,Purple,556752602,viola,ITA,Violet,531955232,보라색,KOR,Purple,533774763,紫,JPN,Purple,Electric Purple,Pink,Medium Violet,385.9032305,91.93466111
199,154,44,19915444,522104720,marron claro,PRI,Light Brown,522527164,коричневый,UKR,Brown,556783585,verde,PRT,Green,522147682,goldbraun,DEU,Golden Brown,523034569,marron chataigne clair,FRA,Chestnut Brown Clear,522287595,泥黄,CHN,Mud Yellow,556773551,marrone,ITA,Brown,531939322,갈색,KOR,Brown,544104407,金茶,JPN,Golden brown,Brownish Orange,Gold,Unburnt Brown,430.8835746,366.5284093
199,172,30,19917230,556650207,verde amarillento,ESP,Yellowish Green,522540104,темно-желтый,RUS,Tawny,556763595,verde,PRT,Green,522280773,sonnengelb,DEU,Sunny Yellow,525498482,jaune pâle,VEN,Pale Yellow,522361441,棕色,CHN,Brown,556817918,ocra,ITA,Ocher,541513972,황색,KOR,Yellow,556842482,ゴールデンオリーブ,JPN,Golden Olive,Mustard Yellow,Gold,Golden Yellow,413.3688071,384.8609049
199,226,73,19922673,522093327,verde mostaza claro,ARG,Mustard Green Light,522697311,зеленый,RUS,Green,556652257,verde,BRA,Green,522142257,blattgrün,DEU,Green Leaf,523829126,vert claire,FRA,Light Green:,522163055,黃綠色,TWN,Yellow-Green,556750486,giallo sabbia,ITA,Yellow Sand,557359218,녹색,KOR,Green,544105459,黄緑,JPN,Yellow-green,Task Yellow Green,Lime,Green Banana,374.7772129,461.4176344
200,11,146,20011146,522118640,VIOLETA,DOM,Violet,522458212,сиреневый,RUS,Lilac,556730569,verde-escuro de amêndoa,PRT,Dark Green Almond,522386873,pink,DEU,Pink,526798934,rose,VEN,Pink,522272628,紫,TWN,Purple,556716807,rosa,ITA,Pink,556666508,분홍,KOR,Pink,538610494,ピンク,JPN,Pink,Hot Pinklicious,Pink,Magentaish,436.2381974,191.6381825
200,116,50,20011650,522127505,cafe,COL,Coffee,522342645,светло-коричневый,UKR,Light-Brown,522552083,vermelho,PRT,Ocher,522234702,Helles Braun,DEU,Light Brown,522327103,marron,FRA,Brown,522268281,棕色,CHN,Brown,556758069,ocra,ITA,Ocher,524821955,갈색,KOR,Brown,560166486,オレンジ,JPN,Orange,Brownish Orange,Rust,Copper Brown,457.4291974,346.9632426
200,129,98,20012998,522078148,marron,MEX,Brown,522486719,бежевый,UKR,Beige,556632474,#N/A,#N/A,#N/A,522613671,Helles Ocker,DEU,Light Ochre,525325371,marron,FRA,Brown,522215599,棕色,IDN,Brown,522765300,rosa,ITA,Brown,556955093,연한갈색,KOR,Light brown.,544149033,薄茶,JPN,Light brown,Dark Dusty Rose,Tan,Dusty Rose,467.7635726,322.3811317
200,141,13,20014113,522098132,color zapote,DOM,Color Sapote,522868322,песочный,RUS,Sand,556682583,verde,BRA,Green,522599008,orangegelb,DEU,Orange-Yellow,522407644,marron,FRA,Brown,522140900,橙,IDN,Orange,556703852,marrone,ITA,Brown,542334544,황색,KOR,Yellow,527795188,土黄色,JPN,Yellow Sat,Mustard Yellow,Gold,Orange Overall,437.5528913,366.8223987
200,165,29,20016529,522088827,Miel,MEX,Honey,522515929,желто-горчичный,UKR,Yellow Mustard,556745731,v,PRT,V.,522218655,ocker gelb,DEU,Yellow Ocher,523027073,orange marron tres clair,FRA,Orange Brown Very Clear,522242176,淺棕色,IDN,Light Brown,522712049,giallo scuro,ITA,Olive Oil,556949880,골드,KOR,Golds,556692089,茶色,JPN,Brown,Golden Sunrise,Gold,Golden Yellow,425.7641918,375.2773668
200,178,59,20017859,556660275,mostaza,ESP,Mustard,522400905,горчичный,BLR,Mustard,556801566,verde claro,PRT,Light Green,556641522,dunkel ocker,DEU,Dark Ocher,525113464,jaune,FRA,Yellow,522087040,黃色,HKG,Yellow,556970553,ocra,ITA,Ocher,542895736,늙은 호박 색깔,KOR,Pumpkin color,546914525,黄,JPN,Yellow,Mustard Yellow,Tan,Yellow Orange,408.8178827,389.3734627
200,18,170,20018170,522113174,rosa,MEX,Rose,522479382,сиреневый,UKR,Lilac,556651001,verde,BRA,Green,522579871,pink,DEU,Pink,522795555,rose,FRA,Pink,522279389,紫色,HKG,Purple,556675103,viola,ITA,Violet,542502982,분홍색,KOR,Pink,535624702,紫,JPN,Purple,Electric Pinky,Pink,Awesome Pink,427.0102851,180.8161697
200,199,68,20019968,522206065,verde agua,ARG,Green Water,522456880,желтый,BLR,Yellow,556631241,#N/A,#N/A,#N/A,556645909,sand,DEU,Sand,556875517,olive green,FRA,Olive Green,522130541,莺茶,MYS,Orioles Tea,522851393,verde scolorito,ITA,Yellow,542478966,짙은 노란색,KOR,Dark yellow,557249110,オリーブ,JPN,Olive,Mustard Yellow,Tan,Yellow Beige,402.4726407,418.3048838
200,209,54,20020954,522210347,verde,ESP,Green,556660165,оливковый,UKR,Olive,556788288,verde claro,PRT,Light Green,556648909,oliv,DEU,Olive,522838662,olive,FRA,Olives,522229987,黄色犯规,IDN,Yellow Foul,522600978,marrone,ITA,Green,542726705,연두색,KOR,Green,535627193,暗い黄緑,JPN,Dark yellow-green,Split Pea Green,Tan,Dirty Yellow,389.7084895,432.2872943
200,23,222,20023222,522117944,violeta,DOM,Violet,522801206,фиолетовый,UKR,Violet,556653154,verde,BRA,Green,522159682,signalviolett,DEU,Signal-Violet,527164767,violet clair,FRA,Light Purple,522239440,紫紅色,IDN,Purple,522764974,violet,ITA,Purple,534792809,보라색,KOR,Purple,538618948,紫,JPN,Purple,Electric Purple,Purple,Deep Magenta,381.4598376,141.1242012
200,246,75,20024675,522068866,pistacho,ESP,Pistachio,522969903,бледно-салатовый,RUS,Pale-Green,556806542,verde claro,PRT,Light Green,522140333,gelb,DEU,Yellow,525583291,vert,VEN,Green,522120767,草绿色,MYS,Grass Green,556723589,verde acido,ITA,Acid Green,556721842,녹색,KOR,Green,542569870,レモンイエロー,JPN,Lemon yellow,Neon Citrus Green,Lime,Golden Yellow,373.5453516,498.6503957
200,249,69,20024969,522088773,amarillo mostaza,PRI,Yellow Mustard,522936328,зелёно-жёлтый,UKR,Green-Yellow,522249557,Q,BRA,Lime,522532723,Blasses Limonengrün,DEU,Pale Lime Green,523857401,vert très clair,FRA,Very Light Green,522117948,黃綠色,TWN,Yellow-Green,522585167,verde,ITA,Yellow,543690360,초록색,KOR,Green,538625253,黄緑,JPN,Yellow-green,Bright Green Yellow,Lime,Yellow Green,374.8099592,509.3555248
200,32,139,20032139,556657620,Rosa oscura,SLV,Dark Pink,522695245,розовый,UKR,Pink,556656502,verde,BRA,Green,522358208,magenta,DEU,Magenta,523472011,FUCSIA,VEN,Fucsia,522309024,桃红色,HKG,Pink,556667131,rosa,ITA,Pink,556889305,자주색,KOR,Purple,539805317,ピンク,JPN,Pink,Raspberry Tart,Pink,Steel Pink,438.1108385,202.864562
200,91,134,20091134,522130755,rosa,COL,Rose,522455235,розовый,RUS,Pink,556702642,verde,BRA,Green,522360848,lachsfarben,DEU,Salmon,524963188,ROSE,FRA,Rose,522156492,粉紅色,HKG,Pink,556767518,rosa,ITA,Pink,541513628,연분홍,KOR,Pink,533764529,桃色,JPN,Pink,Raspberry Pink,Pink,Romantic Rose,465.4194826,241.1944957
20,102,127,20102127,522068824,azul y verde oscuro,MEX,Blue And Dark Green,522693316,голубой джинс,RUS,Blue Jeans,522113710,verde,PRT,Turquoise,522405703,blau,DEU,Blue,556703369,bleu océan,FRA,Blue Ocean,522124490,蓝色,TWN,Blue,522579551,blu,ITA,Blue,537173181,청록,KOR,Teal,535627832,青緑,JPN,Blue green,Aqua Marine Green,Blue,Green Blue,231.6297371,263.2954468
201,144,31,20114431,522064685,marron,ARG,Brown,556647674,светлокоричневый,RUS,Light Brown,522111238,marrom,BRA,Brown,522336136,gold,DEU,Gold,523129461,marron chatain clair,FRA,Brown Light Brown,522255261,淺棕色,IDN,Light Brown,556709450,marrone,ITA,Brown,524819793,주황,KOR,Orange,533779700,赤銅色,JPN,Copper,Brown Egg Shell,Gold,Golden Yellow,440.4420937,360.5790988
201,170,31,20117031,522165041,anaranjado cafe,PRI,Orange Brown,522471962,желтый,BLR,Yellow,556673605,verde,BRA,Green,522529675,hell braun,DEU,Tan,524334200,Marron clair,FRA,Light Brown,522124130,土黃色,TWN,Khaki,556835734,oro vecchio,ITA,Old Gold,557598641,겨자,KOR,Mustard,539906584,黄色,JPN,Yellow,Dark Maize Yellow,Yellow,Golden Yellow,418.7995278,381.5021202
201,171,19,20117119,522111895,amarillo,MEX,Yellow,522534280,горчичный,UKR,Mustard,556778724,verde,PRT,Green,522823356,khaki,DEU,Khaki,523187087,jaune foncé presque marron clair,FRA,Dark Yellow Almost Brown,522107915,土黄色,CHN,Khaki,556712754,senape vivo,ITA,Mustard Vivo,541779375,어두운노란색,KOR,Dark yellow,538618629,黄土色,JPN,Ocher,Mustard Yellow,Yellow,Autumn Brown,413.9361498,393.1390232
201,187,83,20118783,522098021,VERDE OLIVA,DOM,Green Olive,522534609,темно желтый,UKR,Dark Yellow,522100031,beje,PRT,Beige,522428547,beige,DEU,Beige,525113460,jaune,FRA,Yellow,522346300,淺橄欖色,IDN,Light Olive,556677118,verdew,ITA,Verdew,531944535,노랑색,KOR,Yellow,556816530,薄茶,JPN,Light brown,Creamed Coffee,Yellow,Sandy Brown,413.6422155,400.1272214
201,34,115,20134115,522118901,color fucsia oscuro,ARG,Dark Fuchsia,522943544,малиновый,RUS,Crimson,522185858,rosa,PRT,Dusky Pink,522386404,dunkelrosa,AUT,Dark Pink,524338819,rose soutenu foncé,FRA,Deep Pink Dark,522164982,桃红色,HKG,Pink,556846552,rosa,ITA,Pink,531956135,분홍색,KOR,Pink,545265192,ピンク,JPN,Pink,Raspberry Bubblegum,Pink,Dark Pink,450.3181692,223.5925594
201,43,178,20143178,522207788,morado,ECU,Purple,522606676,Фиолетовый,RUS,Violet,556670399,verde,BRA,Green,522465708,pink,DEU,Pink,527423336,violet,FRA,Purple,522348740,紫红色,IDN,Purple,556889269,fuxia,ITA,Fuchsia,557364567,진분홍색,KOR,Hot pink,556699850,深ピンク,JPN,Deep pink,Purple With A Hint Of Pink,Pink,Bright Magenta,421.0318927,179.6280205
20,152,204,20152204,522063975,Azul Cielo,PRI,Blue Sky,522397072,синий,UKR,Blue,556748697,v,PRT,V.,522437949,dunkles hellblau,DEU,Dark Light Blue,522334270,bleu,FRA,Blue,522156873,蓝色,HKG,Blue,556845462,Azzurro mare,ITA,Blue Sea,536901235,푸른,KOR,Blue,523966755,少し暗めの水色,JPN,A little darker blue,Aqua Blue Ocean,Blue,Cerulean Blue,159.913719,233.6946138
201,57,240,20157240,522055151,purpura,COL,Purple,523049048,светло-сиреневый,UKR,Pale Lilac,556660469,verde,BRA,Green,522097768,violett,DEU,Violet,523443444,FUCSIA,VEN,Fucsia,522220922,紫,CHN,Purple,522513921,fucsia,ITA,Purple,557924908,보라색,KOR,Purple,561121797,明るい紫,JPN,Bright purple,Diet Grape Soda,Pink,Almost Purple,398.806349,98.6010792
20,164,146,20164146,522233557,Verde malaquita,ECU,Malachite Green,522438675,бирюзовый,RUS,Turquoise,522100564,verde-azul,PRT,Green,522658918,türkis,DEU,Turquoise,523404280,vert,FRA,Green,522109041,藍綠色,TWN,Blue-Green,556707061,verde,ITA,Green,537556504,청록색,KOR,Turquoise,539543663,少し緑の混じった青,JPN,Mixed with a little blue-green,Dark Sea Green,Aqua,Deep Aqua Blue,179.0685374,297.8461834
201,68,173,20168173,522111785,violeta,ARG,Violet,556662562,сиреневый,UKR,Lilac,522118312,roxo,PRT,Pink,522136520,hellila,DEU,Light Purple,522316585,fuchsia,FRA,Fuchsia,522090994,紫色,MYS,Purple,522335825,melanzave,ITA,Purple,557579217,밝은 보라색,KOR,Bright purple,539552599,濃いピンク,JPN,Dark pink,Pinkish Purple,Pink,Pinkish Purple,432.7956304,177.9846385
20,193,156,20193156,522098904,verde,ARG,Green,522745328,серо-зеленый,RUS,Gray-Green,522136587,verde,PRT,Sea Green,522726614,türkis,DEU,Turquoise,523834597,vert  opaline,FRA,Green Opaline,522303264,藍綠色,TWN,Blue-Green,522556557,verde acqua,ITA,Light Green,539669295,청록색,KOR,Turquoise,539766945,アクアマリン,JPN,Aquamarine,Turquoise Green,Teal,Bright Teal,153.4057397,317.2974257
